vin,sellingprice
1fadp3f22dl243052,11008.026564489463
1lnhl9ek5dg616620,25481.7159886197
jtlze4fe6c1147011,12496.145760079016
1c3cdzcb5dn626031,9014.014115237318
5tddk3dc2bs018386,9018.68557345479
2c4rdgcg1dr786965,11933.9640296287
wbaxg5c50cdw24891,27222.872630659538
2c4rdgcg9er341987,17162.550396811206
kndpb3a23c7271429,15070.22630972112
2c4rdgcg9dr626767,10913.702642036533
2c3la63h96h407970,6150.039029123783
1ftpx12v67kc76500,7466.504290343021
1ftfw1ev4afa04344,19619.696339649676
5yfburhe1ep019266,12095.971221096155
1gchk232x5f913276,14447.1445015
1j4pp2gkxaw128963,11233.686880114712
wbafr7c57cc809169,32388.602702782948
2t2bk1ba6dc199366,33300.9380743393
sajwa71b76sh01085,4275.773151393488
1hgcm72613a034878,2559.973889077694
ja4jz4ax5ez016740,21429.125920878698
2g1165s38f9103617,25807.400124037
1fafp53u07a128489,4556.390044187432
1ftne1ewxada63577,15282.173823755393
1fahp2e81dg115265,14968.066221333065
1gys4kef4cr129472,33389.966568066135
1g1pa5sg5e7180067,11193.49470341427
1vwcp7a33cc088438,13774.090567962057
4t1bf1fk1cu187957,13680.092809266394
1n4al2ap0cn546622,9510.05794842551
3gtu2vec2eg275237,34064.30199813192
1gnscckc2fr212550,51091.821052610336
1fm5k7f80egb64459,25177.279514520134
3lnhl2gc1ar607270,10741.384553421705
jhmge8g27as008882,5416.945562375897
1n4bl11d93c138717,1909.7101135624118
1fm5k7d8xdgb93761,26282.710560951225
wddgf8bb8cf920038,21294.18816228972
1g1jc6sg3e4189325,6692.029962405379
1n4al2ap8cn469126,11718.067033379024
3gtp1we06bg318808,24402.854061750484
5fnrl388x9b030695,7870.691846706979
ys3fb79y386007757,6763.587528214148
wba3b9g55enr92544,42815.546456473494
1n4dl01dxxc147497,812.4197735316998
jtkde167680235438,8568.479634939067
3vwef71k27m126586,3987.394285410942
jn8az1mw5bw184547,16471.139785665593
1j8ga39158l521825,15389.525127511337
kndjt2a58d7631285,8848.090060290055
3gngk26j6xg224228,1392.4080769932623
wdbrf40j14a628346,4909.424808458503
2g2wp542941258062,1156.0862090118615
knafx4a6xe5222472,11619.585513551474
1zvbp8em5e5236519,16192.970562413217
kmhdh4ae7du563309,12299.139134327896
wddgf4hb2da796590,22941.702174622438
kndpbca24d7449933,14154.026584611089
1j4hr58225c644675,3370.1965582327643
jtedk3eh0a2163566,17238.72489763087
nm0ls7bn0at039564,9833.854733626094
3vwpf71k16m766375,2854.747136434042
2mefm75w82x656986,1960.450290744267
jn1cv6ar5bm402562,17960.145229294154
5npeu46c39h481896,9463.266196580154
kl8cd6s98dc610466,11491.505644919718
1gcgg25cx81141561,4231.200322139901
2fmdk3jc3dbb86154,22160.54984325519
1c4rjebg7ec444641,28093.06280698341
jn8az1mw3aw131005,12930.253210242887
5kbcp3f80bb004658,10697.58156965722
2c4rdgbg5dr530412,8944.521702949814
1fmcu9e72ckb98841,16910.498087513522
1j4gk48k76w196797,3166.0038864968865
2g61p5s35d9205316,34703.944119665655
5n1an0nu1en806744,19074.8514230667
jtlkt324850200458,3951.7284555905244
1g6dg5e52d0109244,19619.794848185356
1g11a5sa0df275304,9505.765532263089
knadh4a36b6918469,7084.293771134929
2t3bfrev4dw047677,15788.045430767415
1hgcp2f74ba089658,13052.459439982138
1j4gs48k06c214333,5770.230638785256
wa1av74l37d026107,19127.38305630191
5npe24af8fh039988,15755.666830954675
3gcek23379g280123,18936.260368945183
2g1ff3d31f9133999,24572.15686273894
5npeu46fx6h031099,3736.373171990651
3n1bc1cpxck294487,12418.109492861277
1g8zs57n47f228116,6572.079801627299
3fa6p0h71dr225711,13921.786200655495
1gnscje07dr357442,32549.88086488608
1c4rjebg2ec432980,27498.306501980092
1fafp5323yg239972,695.5197603648394
1gnec13z84r276142,3913.745102939118
1c4pjlak5cw129236,15465.079806684878
4f2yz02zx5km52604,2862.3233569152853
4a4mm21s18e011789,6713.142258610558
1ftfw1ef0dfb49541,29100.88810488474
1fmzu72e02zc07205,1371.454913277865
1fafp55243a180715,1505.598867409818
1c4rdhdg9ec341985,27936.824516561835
5gzev13707j130546,7450.390983672621
5tfuy5f15dx306972,24353.909129696374
jthbd182910012690,2077.571786431311
3fa6p0hr2dr364229,13764.339328174472
wbavb735x8vh25507,12733.014887963373
1hgcg1650ya091229,766.5192721412434
1gcrcpeh2ez101727,23600.22564990834
jt8bh28f0w0116926,1795.806247829957
2hkyf18587h505949,6219.158632321977
jtjbt20x670127285,5628.572838209232
wbavb73507p101201,9790.8053421899
3n1cn7apxdl860227,7847.375652089516
1fadp3f26el177803,11397.40753813656
1c4rjfbt8dc508316,28580.62571297157
1gccsbd93a8104772,3680.7003781040735
jtebu5jr5b5072854,23393.52723298379
wba3a5c56cf342162,26021.76785445683
1ftfw1etxefa96449,38005.86483024554
1g4hp52k944135899,3103.1951793481558
jn1cv6apxdm301454,23924.296334636845
2b4gp4539tr652708,789.9610680365258
1fafp34n67w318022,2905.328100311158
1g1ap15px77322053,5759.586328925741
jtebu5jr1a5026078,21079.57146648592
3gcuksec1eg455808,35816.798204336905
1c4pjmdsxew284160,26574.57910897838
jn1cv6ek7cm423217,21763.356864808236
jn1cv6ar3cm677669,17741.450558936594
jh4cu2f88cc011050,18699.94555054361
salwr2efxea327170,64507.4982551778
2c4rdgbg2cr218143,8633.677230733747
3n1ab6ap4cl644267,9794.359601929214
3fa6p0k91er143764,18288.83295500441
jf2shacc9ch450797,16142.818981432512
1fmcu9dg3ckb37841,13260.846054806712
1ftrw08l93kb28301,7425.292338983079
3n1ab7ap4dl619067,10398.879703792305
5fnyf4h94cb034623,24445.749878087907
19xfb2f53ce318483,11585.25157313748
jnkby01ex6m204980,9369.025774652717
kmhfh4jg1ea413242,26895.59453358873
4t1bk1eb9eu114917,25892.8741637254
2d4fv48v15h119104,3296.6451013335727
jn1az34d24t162728,2678.796041562313
1c4pjmcs6ew232400,20271.675262093668
1n4aa5ap9bc835483,14533.524360922325
3n1bc1cp9ck265188,7663.4714524976425
km8sm4hf1eu042508,21171.395037762766
1gnscbe09br186342,20065.395185431913
4jgbb2fb5ba643220,26547.153548785835
1fmpu18l54lb81006,3550.888092976742
1g1jc5sh9e4107195,10220.653134521197
1fbne3bl4eda15086,21761.32855262335
1g4cw52k6y4137435,779.4187259604886
3fa6p0lu1dr292385,15786.628311543436
3c3cffar7ct131286,7675.762306127005
3d4gg57v79t542885,7671.26148971951
1vwbp7a35cc107566,8282.30895849075
1n4ba41e95c857730,3124.643923143066
1n4al11d93c140091,1787.778190527057
jtjbt20x630018741,7560.599976648912
1n4al3ap8dn530157,13624.774012734808
1n4al3ap9dc256222,10845.107301650805
jf1sf6352wh709854,720.8036447756213
5uxfb53585lv14031,3675.903334331697
1yvhz8dh9d5m05977,11886.493970398185
1n4al3ap4dn418665,14768.640046629343
1zvht80n385172684,9714.237944772372
1gcec19x48z311036,10303.944757879262
jn1dv6ar3cm730990,17263.704805767244
jn8af5mv4dt230171,15551.929784709719
jn1cv6ap3bm303947,17664.129938073085
1gcrkse77dz363769,23198.338402059155
1n4al2ap2bn494781,11851.117703389671
jtegd21a950123482,5340.472165881782
2g1115sl4e9240907,17904.214836843978
wmwmf73597tt80493,6089.441483838674
3gnec16z84g328512,6049.164481152179
5grgn23u13h138872,10976.56620689283
2d4rn5dg9br649918,7268.433041589559
5npdh4ae9ch112265,11210.808862489468
1n4al2ap8cn493118,11756.918568318057
1ftfx1et1bfa75076,24526.93636831198
2t2ga31u54c013672,9057.908937592918
2t3bf4dv5cw208203,14338.51273268343
1ftex14h0rka99296,737.4648475724855
1ftne1ewxdda01326,14761.088167873337
2c4rc1bg8er399851,19087.06597770528
1c4rjfdj0ec183741,52675.55973627724
1c3cdzab9en215607,7787.317595807971
4a3ae45gx3e005732,1439.3017860194498
5npdh4ae6dh264344,9503.139982454562
knafx4a65e5226249,12119.076663089225
1n4al2ap4cn505491,10334.035340650398
2c3ka53g96h328781,2858.3327228503526
sajwa0fb7blr93208,29624.437374725443
3gyfnge3xcs559649,20904.52676987531
wbaym9c53ed248064,49406.76936596
5npeb4ac1dh571196,13232.053733626015
4t1bk1fk5cu011019,14420.79953742431
2t1ae04b1rc057442,847.5085415789544
3fa6p0h77dr288490,16386.39820467041
1ftne24w59da62596,5579.181844283654
wvwmp7an6ce541951,15617.79299793039
kmhtc6adxcu065018,12093.738729568162
jn8as5mv0cw388502,15463.216537849034
3n1ab6ap4cl730548,10749.700855483421
2c4rc1bg1er307205,18319.092616373353
2g1wc5e37e1129147,14456.540076846546
yv4sz592x71259290,4421.410417955434
1ftne2ewxeda09501,22040.0538111161
1ftfw1cv0aka58654,22193.5096387836
5n3aa08a94n811306,6836.245182724329
1gnlreed6aj204168,11294.656717894455
2fmdk3gcxdbb36519,17806.232946852047
1g1zt53856f113180,3047.2288044075776
1gcrkse79cz208235,19845.745292577252
1vwbp7a32dc095202,12323.30974421397
2t3bf4dv2bw175885,14733.601734875981
1fmeu33808ua24568,8580.350027536524
3fa6p0h72dr329348,11346.996528005
1ft7w2bt7deb11055,40022.16155976768
1b3hb28b88d659657,4538.967388287915
5xyzkdag6bg046398,18864.8508802942
2ftrx18w82ca44793,3143.1634980224717
1g2wr5211xf210458,371.2608871343342
3vw2k7aj7dm223610,12218.997993232051
wbaxh5c56cdw06232,27495.115492392062
1n4al2ap3cc125960,11422.131663987868
1fmdu73e42za14726,1719.1323523463923
5fnrl18682b010759,1774.759848995979
jthce5c21b5000442,20670.80744793548
2g1wc5e3xe1144371,15099.081167971517
jn1cv6ar6dm759798,20876.04212023934
5tdbt44ax1s023519,2584.938031050927
jt8bh28f0w0101391,1452.9910056871638
kmhfg4jgxda201053,16773.952005411626
1d8gu28k37w734287,5301.222046122698
1g6da5ey9b0171524,17389.12433843752
1fahp2h81dg169872,13167.250625810984
2c4rvacg5cr354677,15931.824936177609
jtlze4fe3cj010205,9590.66159786072
2t3df4dv9bw151981,19062.78451378644
2c3cdxhg0eh104622,19898.460140792373
kmhwf25s55a189854,1091.6186219726867
1fahp2e89dg177349,12831.434944776474
kmhdn46d06u264904,3865.2975531971438
1ftfw1efxefb17889,26992.712613689153
1j8hg48k66c104956,3192.228429782252
1ftpx14504nb29449,4071.948973656681
1c4njrbb0dd263030,12370.978077865266
1n4al3ap2dn556267,11785.116034904448
3fa6p0k97dr215775,18824.46288917589
1fmeu74e26ub32778,7925.08073770652
5npeb4ac5ch446782,11496.5070951773
3vwdp7aj8cm391104,11351.921542316466
wbawb33507pv70317,13172.16782000573
2hgfg4a51eh701786,19251.188444371408
2g1wg5ekxb1284671,6478.3451172124705
jm3tb3cv6c0333525,18398.552999375486
1gnkrged4cj176395,21640.683256045446
1gcds196x58143510,1335.2947117995611
4a32b2ff3ce019043,12465.346899863083
1gnec13t75r212154,12325.08235017221
4t1be46k47u536619,6857.910654010362
4a4mm21s95e059309,3823.527508177096
1g1zc5eu5cf160165,9735.205687378104
4s4brbccxe3316085,23898.836191462837
1ftfw1et8efa87491,35913.12060287798
1n4aa5ap9cc809189,15256.087136703905
5uxzv4c55cl990295,38043.07831615616
jn8as5mv1dw636676,13293.938410356031
2c3ccaet5dh685518,22170.87856621846
4m2zu54e9xuj28264,1369.5289897213377
1fadp3f2xel334300,11322.92787972618
wmeej3ba3dk691708,8896.716445544525
wba3d3c57ek156720,32659.16044817151
sajwa2gb7blv12772,38832.00902838947
1fm5k8d88dgb82473,25609.339324802386
2hgfb2f56ch529148,12423.526536054815
5npec4acxdh568505,13098.252271949243
zfbcfabh5ez028144,12245.868544659355
2gnaldek6d6390345,16276.405977682687
1n4bl11d64c199170,2404.182060783407
1c4rdjag9cc198092,20745.68640739425
4t1be32k72u055577,1483.408902626504
wbavm1c53fv316959,31113.998928795165
1b3cb3ha0bd106256,7255.568262949168
waudf78e88a103999,9835.274357179429
jn1bv7ap4em670779,31336.271879762015
1n4aa5ap7bc869180,17003.104222570724
3gkec16zx3g170430,3200.7886180264663
1n4al2ep0dc184864,13065.991986356428
jn8az08w16w541717,6363.703293556774
kmhdh4ae3eu203519,13805.683546736733
3n1cb51d24l474579,2815.2952303044685
wvwma63b3xe440032,1279.0288086535527
kndjp3a58e7078925,14000.694383404814
kmhgc4dhxcu168816,27088.95445856954
2fmgk5cc0aba77300,8570.577426225931
1fadp3k25el307527,12645.900993955382
1ftfw1ef1cke11671,26028.822144430727
19uua66236a028597,3301.4800927032234
wddgf8bb0cf884135,20134.047498147815
knage124175140316,4551.798998140033
5xxgm4a75eg302783,16365.139739609796
1hgcm66553a017111,4082.1088198762563
5npeb4ac4dh548785,9515.020173163028
2t3df4dv0cw250819,20291.49866546126
wbapk7c57bf082394,17040.594697252334
1hgcg2256wa030296,1242.3736744523333
1g1ph5s94b7130091,11633.373925552938
1ft8x3bt3beb71130,22214.80394918324
wmwmm33519tp73857,8196.961301871299
jthba30g855115149,5654.186377485934
2fmgk5c80ebd11288,24742.5686890169
2g1fc3d32c9126175,16120.254976883889
1gks2hkc7fr172656,45675.11050185575
2g1wt58k279396736,7051.555157843114
1fadp3f28dl253245,9225.796201309946
wbagg8346ydn79729,1324.9473052443002
1d7ha16268j110402,7678.428197891777
jhmge8h32cc034049,12376.144535906964
2c4rc1bgxer441520,20624.55765600663
1gchk29194e137015,7115.146137905604
wbakb835x9cy59047,14023.906454317192
1gyee637860116309,7088.160010855379
1c3ccbab4cn244617,10234.618096412709
kmhtc6ad0cu028558,12153.310149024868
2hkyf18533h621084,4145.681868202309
1ftfw1e82afb00130,13177.388212017619
1c3ccbcg1dn601133,14033.556045920632
1g1ak55f177115211,2543.0984276557174
5xyku4a79eg447038,21025.480471541254
1gkkvned6dj115810,20072.15267063129
1gcfg15xx41170030,3909.5983205305097
1vwbp7a33cc035377,13612.944269987565
1hgcp2f36ca107382,9784.578281034119
wmeej3ba2ck571431,5181.305287847996
4t1bf1fk7eu330803,16151.924944385413
1n6af0ly6en101510,21602.955685948396
1n4bl3ap5dn502577,13951.590850922727
2c4rc1bg0er399956,20566.815889389556
kmhht6kd4cu074088,15246.75256999927
1fmcu0c78ckb31739,11248.320491166989
2a4gp54l17r279416,4409.826032847926
1c3cdzabxen109019,13217.253073892924
3vwcb21c01m470360,1270.1881898122792
2t1bu4ee5bc681550,9042.330535109531
3g5db03e72s539480,2347.1567276472683
jhlrm3h71cc010783,20574.803860946697
1fmcu0c77akd21917,8155.187215414421
3vwd17aj1em263484,12568.436747672835
wdbjh65jx2x081812,4633.8622620982105
2a8hr54px8r625710,5026.213839794551
1fmhk8d87cga85468,18821.131103938435
3fahp0ga7cr304904,10650.787063480993
1gt120cg0bf264259,27290.969727316347
1fmyu60e51uc87170,1474.5945461268323
1c4rjfdjxec195718,52113.285207477464
jn8ar05s6ww221827,879.206848946176
1zvht82h695106851,12830.241458165645
3fa6p0hr2dr375960,16429.132210767024
kmhfu45d81a148051,1543.4093350619642
jtdkb20u583379900,5410.599102491693
1g1ze5eu2cf122371,8450.591186727526
2fmdk3jc6dbb82938,20022.78188249638
1c3cdzag7en129773,11229.812546778136
jtmzk31v066002401,7249.246026317597
1g1ra6e44cu124992,12016.69429274117
1fafp53u31g142472,433.9457996451561
kmhct4ae6du528416,9955.532998144878
jn8as5mv9cw702003,15548.041432109972
wddhf9cb8ea947894,75244.22916487353
wvwmp7an8ce544298,11969.676200903703
2d4fv47t97h647542,2439.096539575679
1ftvx12517na23705,7915.162099077255
1hgcm56334a019109,3142.544249516104
2c3cdyag8eh176443,21185.940467393135
1ftpx14v99fb05684,14799.564617094167
3fahp0cg9cr306681,10672.855223841467
1zvbp8em5e5234124,14264.333681688122
1c3ccbab1cn288705,12490.123954527335
1j8hg48k17c658620,8033.006202900057
1ftnf20f6yec56761,958.0749908784139
1j4gk48k63w622877,1451.5248100614983
1j4ga591x7l207485,15770.272160021248
1n4aa5ap6cc862190,14629.76976481435
1d7hu18216j229721,5589.734942466587
1fadp3k23el284300,11225.730744564824
1g1yy36ux75110292,29056.242580109098
3d7kr28c85g748786,16476.90879446822
1fafp55u11g195863,992.0295668663997
1n4aa5ap8bc862013,16690.354485623964
kl5jd86z55k072097,1266.4756459811445
3fahp07z59r139434,6251.248341741682
jn1by1ar1cm393317,25504.294783262143
1gket16s736149765,1036.9379913930622
2gnflcek0c6339972,12179.872622204319
5n1ar2mm1dc623033,30122.428525275096
4m2zu86e25uj04254,3570.170952851127
3d73y3cl6ag133801,28639.32274959375
1fafp53u93g111228,1762.1177583282129
jm1bl1uf3d1736936,9210.54989550483
2d4rn5dgxbr689649,11724.742592085227
jn1cv6ap0dm717089,20356.31971268368
2lmdu88cx9bj03750,15787.484395108413
1j4pn2gk8aw100942,8003.192661366645
4a32b2ffxae012782,6609.614480805688
2fmdk4jc3dbb29412,22825.89664434812
3fa6p0hr2dr222141,14404.943529397347
2t2zk1ba8ac029343,23056.420874613555
wddgf5eb8bf641309,17419.589246698793
nm0ls7dn4at040052,8570.724768734695
1gndt13s152341129,4010.803677905756
1g1ak52f757520636,2819.821081652773
1ghdx13e01d165609,748.5386816904099
2t2bk1ba9cc151259,28250.300115299728
1fmcu03z88kd50371,4721.404393965265
kmhgc4dd1cu194525,17324.06322219414
jn8as5mt8bw178940,15328.558281012665
jn8as5mt8dw025767,17183.041399058915
ja4az3a36ez018424,17249.106712195087
5npeb4ac8dh744812,10313.66887447698
wmwsu3c53bt099238,8285.264004572959
5npdh4ae8dh305198,11721.748232125241
wmwmm33589tp72835,8094.994102321524
3fahp07z07r267772,3395.8829380061493
4t1bf1fk6du239083,12199.538131262463
3fahp07z08r244459,2928.0028231113656
1gyukaef2ar108979,19672.14296180193
1j4fa44s96p726086,10546.368237986666
1gchk29ux2e276089,1339.7054326146497
1fmeu5d81auf07132,13729.796984075123
1ftfx1ef8dfa52276,21828.211308936065
1n4al3ap7dc273357,15115.277669997131
3vwdx7aj4cm346631,9738.1233436258
jt8bd69s310132822,3055.2635946347464
wdbuf56x97b101407,8666.186846568937
1gnscbkc6fr148572,43413.06556574495
jn8az1mu2ew413155,22255.597564633583
jn8az28r59t106095,5093.829504960987
3fa6p0h71er338575,8974.866728877138
1c3cdzab2en149157,12352.58729763357
wbafr7c58bc806828,28903.38800524707
1zwft61l0y5647521,495.50065644814373
3tmju4gn0bm122116,22074.507871966474
3vw2k7aj4cm312937,12527.311839316188
kmhtc6ad0cu037163,11949.829864716145
1j4fa24178l508010,14972.107261095505
1fadp3f20el212092,11023.492105428617
jtjbc1ba9d2056926,34281.94402873059
1c3cdzab2cn157787,8360.959741675697
1g1pe5sb8e7117196,12631.552595427074
wbawl73598px54712,15839.072745682131
1g1al15f967706276,4420.019648918602
1g3nl52f64c154924,612.9736302303675
wmwsu3c55ct256804,12912.220927448969
1hgcp36728a062537,5656.0631913074785
1n4ba41e67c812148,5866.583305030407
jn8as5mv4bw684492,8394.211407732142
3fadp4aj6em235363,10150.289215500192
1fahp2f82fg105975,18222.590576750696
jtmbd31v665002369,8964.750743509068
2hnyd28417h525059,13821.795556662071
wmwsu3c56ct264572,13462.798141986192
1c4pjlak1cw100591,12769.675110478804
3vwse29m6ym007066,1432.3440357768832
5tfrv541x7x005989,11418.509668486222
3fahp0jgxcr266257,11347.219215551511
jnkbv61f38m250433,5459.084616326799
1zvft80nx75254093,6465.448540932076
wauefafl5bn027189,14604.241386881966
4s3bl626467211352,7855.713188836273
5n1al0mm0dc305569,29887.618485853192
2c4rc1bg6dr742218,12346.038714944269
jn1cv6ap0dm718307,22148.278817511295
5xyztdlb8dg060367,11962.738402233013
1ftww31p86eb12353,14201.267788324481
3n1cb51d24l837754,1444.0378054066043
2g1wf5e38d1216027,9206.64298184364
3n1bc11e17l409589,3872.0517188155163
jn8az1mw0dw323082,26202.115102813645
1d4hb48n74f237210,3233.079567312079
1gtr2ve32bz321151,19991.82764614254
4t1be30k45u509890,3233.0689011397185
3fahp08z39r149233,6955.182407277034
1fmcu9g90eua23123,17919.88729193201
kl1td56e79b392761,4055.688034758898
1g1je6sb9f4120056,12848.49058224006
1hgcp2f67ca034579,12613.357825907093
5j6tf3h57cl003651,19192.04677183638
2lmdj8jc9abj23804,14941.672589950977
wbavb17546nk30253,8909.935594321403
jthbk1eg3b2461066,20253.93460526358
2t3rfrev6dw030202,19549.950985052466
1fadp3n27el303085,15563.954690974932
1n4al3ap1dc284838,11399.379148401691
1hgcp2f30ba129957,10885.025195804577
1b3cc5fv5an116563,5070.368148289851
5npec4abxbh221857,8037.96213789665
ja3au26u19u036847,5093.013786893475
1g1pe5sb9d7179902,11618.747272615637
1gnfc13j57r338387,10029.071964930086
3fahp0haxcr161512,10055.520263292852
1g6dp577260112842,4350.213117037616
jm1cw2bl2e0167675,13547.442031497914
1n4al2ap0cc164988,9162.14092958174
2mefm74w25x643639,5042.3405973586705
jn8az1mw8bw187331,17336.803382630907
1n4aa5ap1bc849006,16087.589724799656
kndpb3a24d7422053,13934.699472490103
kl1td66677b763641,1954.9623813654887
jn8az1mu3dw213982,23946.411683761482
1fadp5au6dl544539,14701.456054871156
1nxbr32e87z787285,4413.720139245335
1ftsw21p86ec43629,13242.210142323162
3n1cn7ap8dl867984,12250.601679496964
jm3ke4cy7e0369553,21193.427652605482
2c4rc1bg6er126553,17713.165576682863
1c3bc1fb9bn527785,10549.548796735913
1c3cdfbb3ed800041,12523.54497986326
yv4982bz8a1090207,16422.38978911964
3gcec13j87g542444,18190.283509085883
3n1cn7ap4dl869943,7405.105506890635
1fm5k7b84ega12397,21022.083234776564
5yfbu4eexdp201683,10979.692382858146
2c8gm68444r315651,1377.4164347247076
3fa6p0h95er145606,13912.477089971184
1n4aa5ap8dc805720,13449.900530917099
1g6da1e39c0119924,22386.340944479816
1fmcu0c71bka75450,7689.547203601559
1b3el46x65n573120,768.3699888399639
1j4hr48n35c721199,1875.5739431242364
1c3cdwba3cd513836,7168.920845070689
2c4rdgcg5er347558,16183.805177475508
ja4as3awxcu013364,15027.292831766406
3gyt4nef9bg284894,29418.95802880753
4t1bf1fk7du226732,12814.74360407507
1g1zc5e1xbf262890,8003.661362372812
jthbe1bl6d5019375,30079.161750793337
1ftnf1cf8dke46773,16699.737961612882
3fa6p0h77er277684,13317.963526784244
1n6aa07a36n534294,6387.210478527203
1g1zu54894f189316,2350.7859944282222
2c4rdgbg6cr289975,7152.216305255412
jn1bv7ar2em686724,30418.032863113945
1gtek19059z167309,16736.88259370945
5xxgm4a72eg345087,14340.73965847915
1ftnf20537ea29114,7442.806002926326
jhmfa36218s005448,3339.132517163254
5npdh4ae7bh012812,8416.798636900985
1g1yy32g635113331,8738.760644863802
jnkcv51f05m301560,9314.683771834963
1n4al3ap2dc206553,13894.696087238573
2cndl73f256169156,4285.743125436009
1g1jc6sh3e4192444,9813.325181090438
1g6du57v790126800,6678.549642298218
2hgfa1f51bh546807,9568.545545346988
1gker23708j116468,15790.907161173873
3n1cb51d24l840296,2269.614794295527
1g4he57y27u134049,7823.173919783415
5nmsh13e67h018365,7811.84155144038
jm1cw2bl9d0148328,11018.32096834046
3fa6p0h73er143805,14591.505628961231
2c3ka43r28h123124,9127.376232438372
2t3bf4dv8bw159190,12979.705250005713
2c4rdgbg2dr762336,9556.1790731467
1g1ak15f777231683,4190.869673840651
jn8as5mv1cw355749,16038.625427464354
1fmhk7f92cga03579,27405.4018343305
2b3ca3cv8ah181012,5953.496635218383
2c4rc1bg1er359577,18840.89736322572
wba3c1c58df435611,22841.358621129
1c6rr7gt5es130767,25279.618416686786
3vwdp7aj4cm331546,9025.117833655855
1fahp3k2xcl404785,7137.842178844719
3c8fy78gx5t503511,2888.5605967059996
1gyee637440183860,2086.5439594975355
1c3cdzab7dn677842,10243.637450836146
4t1bf1fk3eu416240,15795.227695748064
3fahp0ha7cr232973,7054.93057544363
1zvbp8em3d5203923,14749.692798166789
jtkde177970209106,3290.1717727183577
1n4al2ap1cn479948,11128.460294980965
5npec4ab8ch391586,16353.990558675874
jn1da31d82t450307,1381.8475752191423
2gcek13c481205400,16392.346644248893
2c3ka53g36h428844,2802.162695242046
1g2za5e07a4114232,3638.640019174493
1ftfw1efxcfa09186,32805.1970043657
1j4rr4gg0bc701074,20747.935158374545
1g1zc5e10bf220471,6898.033885033818
5npdh4ae9dh396773,11342.494448314035
wbapk535x9a510521,14687.08368032828
jt8uf11e8l0045741,585.64158550857
4t1bf1fk9eu346257,14191.626632545393
wbaev33415kw18377,3759.828202058201
5xxgm4a75dg169036,12173.46635674827
1hgcm56357a152054,6444.189219049333
1g2zg57b394196954,5387.822995396615
2d4rn3dg8br639076,8805.285728252878
1nxbr32e23z183757,1567.7040403754852
1gtw7fca8e1909697,18986.04528887108
wdbrf52h47f836714,6117.705137333023
5xyzu3lb0eg189521,20731.905250914384
2c4rdgcg2er390948,17305.422943264533
1gkes63mx52372267,6769.761783096171
1fadp3k2xel220058,14926.116909642433
4t1be32k25u065082,6049.688972838576
1hgcs22898a015609,10149.97786632591
1ftfw1ev5afa17345,24987.62837423497
3lnhm26126r626530,2851.1847944875767
1hgcr2f85da090646,17573.055724982416
1ftfw1et7cfa28218,30046.59315066709
2gcek19j971725161,9473.25374747895
1b7hg2an01s234018,1211.8921219668816
2c4rdgcg8dr611189,12662.239049639033
5xykt4a65eg443918,16306.44278383279
3gnda23p96s502372,4217.892260567086
1ftyr10d89pa44897,4065.3955138317942
jthcf5c21c5054807,22526.028226594557
1n4aa5ap1dc808412,15569.283604517244
1fmcu0g92dua41813,10988.656764545163
3gnal3e53cs629371,13053.836731027423
1gnek13t75r202565,6173.866937139204
2a8hr44e49r551629,5331.614344900769
jtjhw31u072037758,13637.71628477486
wa1yd64b05n005628,2087.803177135506
1c3cdzab2dn563330,10554.901439596855
4s4brbbc9b3371012,10769.718619680834
2fmdk4jc3cba32189,20668.210976183476
1g1yy12s725115774,14884.789332344584
1c4njpfa4ed624959,15277.258866254708
2c3ja63h65h538358,5195.926125123291
1n4al3ap7dn439087,15596.128547070775
jtdkn3du4b0283353,12379.884068303896
2a8hr54p48r732221,6195.241345173832
1zvbp8am7d5258655,15496.329810701718
1ftfw1ef7eke45925,27594.442995757792
4s4brcgc6d3223983,21938.662527148823
2c4gp443x1r217097,1188.8203804404527
wvwtu63b15e076595,2088.4832602461756
4t1bf1fk3eu393736,16947.611431586833
1n4bl21e77n436126,4409.4187147368475
5tdkk3dc4cs197863,12799.922605319915
1ftfw1et7dfb51910,23509.78863532472
2c4rdgcg8er323299,17291.24399541057
3fahp0ha6br180153,7362.3067893392845
jtjbm7fx0b5035134,29884.75222865838
jthch96s660017461,8650.518758172759
kmhdu46d68u338428,4538.2596936585505
1gcrcsea9dz269417,17816.480521443566
1j4ba3h10al137146,18083.763338230423
1gkfk06259r170672,18020.220783517376
1zvbp8em6e5255421,21151.63068603309
3gyfk66n35g106174,8056.2937662358945
1n4al2ep0cc169151,15574.844391962522
5ltpw18586fj12258,3774.4634860822644
jn8az08t16w402127,4238.683653565666
3vwsk69m02m034979,2216.0669182173106
2cndl13f766050677,5601.271327164136
3a8fy58b48t188258,1767.771099965902
kndmg4c70c6507219,12384.67292432557
5npeb4ac0ch469404,12889.306984165518
3fadp4bjxdm183698,10551.80726068114
1b3cb3ha8bd196370,7526.4927864618085
jn8as58t88w024277,9928.08858269226
5npdh4ae2dh263515,9268.951126279699
waudf78e68a112555,7545.611093939318
2fmdk3gc5abb67446,10046.453550518203
jtkde167080263185,9280.242175496725
5npdh4ae5dh276954,14927.505382197363
1hgcp2f82ba109785,12267.403926677305
1fahp2f87eg183506,16023.985100261141
jn1by1ap0cm330191,26567.633659864205
1g1zb5e11bf142723,9102.281290806124
2c4rdgbg5cr372507,11292.607546493602
